ET  1. 183.
ET  2. 153.

 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   11:54:16  MAR 27, 2018 CP=      0.719

 tests--Static Structural (B5)                                                 



   NODE        X                   Y                   Z
      34   1   1   1   0   1     17    18    11    10   197   182   178   179
      35   1   1   1   0   1     24    25    18    17   212   200   197   198
      36   1   1   1   0   1     31    32    25    24   227   215   212   213
      37   1   1   1   0   1     38    39    32    31   242   230   227   228
      38   1   1   1   0   1     45    46    39    38   257   245   242   243
      39   1   1   1   0   1     52    53    46    45   272   260   257   258
      40   1   1   1   0   1     59    60    53    52   283   275   272   273
      41   1   1   1   0   1     11    12    75    74   181   186   296   183
      42   1   1   1   0   1     18    19    12    11   199   185   181   182
      43   1   1   1   0   1     25    26    19    18   214   202   199   200
      44   1   1   1   0   1     32    33    26    25   229   217   214   215
      45   1   1   1   0   1     39    40    33    32   244   232   229   230
      46   1   1   1   0   1     46    47    40    39   259   247   244   245
      47   1   1   1   0   1     53    54    47    46   274   262   259   260
      48   1   1   1   0   1     60    61    54    53   284   277   274   275
      49   1   1   1   0   1     12    13    76    75   184   188   297   186
      50   1   1   1   0   1     19    20    13    12   201   187   184   185
      51   1   1   1   0   1     26    27    20    19   216   203   201   202
      52   1   1   1   0   1     33    34    27    26   231   218   216   217
      53   1   1   1   0   1     40    41    34    33   246   233   231   232
      54   1   1   1   0   1     47    48    41    40   261   248   246   247
      55   1   1   1   0   1     54    55    48    47   276   263   261   262
      56   1   1   1   0   1     61    62    55    54   285   278   276   277
      57   1   1   1   0   1     13    83     1    76   189   155   154   188
      58   1   1   1   0   1     20    82    83    13   204   308   189   187
      59   1   1   1   0   1     27    81    82    20   219   306   204   203
      60   1   1   1   0   1     34    80    81    27   234   304   219   218
      61   1   1   1   0   1     41    79    80    34   249   302   234   233
      62   1   1   1   0   1     48    78    79    41   264   300   249   248
      63   1   1   1   0   1     55    77    78    48   279   298   264   263
      64   1   1   1   0   1     62     3    77    55   159   160   279   278
      65   1   1   1   0   1     83    84   147     1   310   313   156   155
      66   1   1   1   0   1     82    91    84    83   309   312   310   308
      67   1   1   1   0   1     81    98    91    82   307   333   309   306
      68   1   1   1   0   1     80   105    98    81   305   347   307   304
      69   1   1   1   0   1     79   112   105    80   303   361   305   302
      70   1   1   1   0   1     78   119   112    79   301   375   303   300
      71   1   1   1   0   1     77   126   119    78   299   389   301   298
      72   1   1   1   0   1      3   140   126    77   161   403   299   160
      73   1   1   1   0   1     84    85   148   147   311   316   428   313
      74   1   1   1   0   1     91    92    85    84   332   315   311   312
      75   1   1   1   0   1     98    99    92    91   346   335   332   333
      76   1   1   1   0   1    105   106    99    98   360   349   346   347
      77   1   1   1   0   1    112   113   106   105   374   363   360   361
      78   1   1   1   0   1    119   120   113   112   388   377   374   375
      79   1   1   1   0   1    126   127   120   119   402   391   388   389
      80   1   1   1   0   1    140   141   127   126   422   405   402   403
      81   1   1   1   0   1     85    86   149   148   314   319   429   316
      82   1   1   1   0   1     92    93    86    85   334   318   314   315
      83   1   1   1   0   1     99   100    93    92   348   337   334   335
      84   1   1   1   0   1    106   107   100    99   362   351   348   349
