ET  1. 187.
ET  2. 186.
ET  3. 187.
ET  4. 186.
ET  5. 187.
ET  6. 186.
ET  7. 187.
ET  8. 186.
ET  9. 187.
ET 10. 186.
ET 11. 187.
ET 12. 186.
ET 13. 154.

 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   19:58:17  MAR 27, 2018 CP=     11.250

 Fricke&Doerk--Static Structural (B5)                                          



   NODE        X                   Y                   Z
                              31032 15005 15161 30967
    1296   5   6   1   0   5   7940  8076  8037  7968  1381  1381  1381  1381
                              32410 32614 32457 32409  1381  1381  1381  1381
                              15085 15089 15087 15086
    1297   5   6   1   0   5   7919  8235  8234  7920  1375  1375  1375  1375
                              32370 33050 32372 32368  1375  1375  1375  1375
                              15010 15018 15017 15011
    1298   5   6   1   0   5   7918  8236  8235  7919  1375  1375  1375  1375
                              32367 33052 32370 32366  1375  1375  1375  1375
                              15009 15019 15018 15010
    1299   5   6   1   0   5   7652  7923  8231  8230  1371  1371  1371  1371
                              31506 32379 33042 31507  1371  1371  1371  1371
                              14964 14966 14970 14969
    1300   5   6   1   0   5   8210  1366  1397  8229  1367  1367  1367  1367
                              14927 14925 15211 33011  1367  1367  1367  1367
                              14933 14922 14931 14934
    1301   5   6   1   0   5   1395  1367  7652  1369  8230  8230  8230  8230
                              14930 14932 14952 14943  8230  8230  8230  8230
                              15202 14935 31507 14954
    1302   5   6   1   0   5   7669  7951  8015  8311  1363  1363  1363  1363
                              31572 32433 32560 31574  1363  1363  1363  1363
                              14892 14893 14897 14899
    1303   5   6   1   0   5   1367  1395  1369  7652  1364  1364  1364  1364
                              14930 14943 14952 14932  1364  1364  1364  1364
                              14901 14903 14902 14907
    1304   5   6   1   0   5   7721  7754  8139  8062  1383  1383  1383  1383
                              31761 31877 32675 31763  1383  1383  1383  1383
                              15118 15120 15127 15124
    1305   5   6   1   0   5   7843  8309  8236  7918  1375  1375  1375  1375
                              32193 33054 32367 32189  1375  1375  1375  1375
                              15008 15022 15019 15009
    1306   5   6   1   0   5   4647  7564  7326  7546  1369  1369  1369  1369
                              24636 31025 31024 24635  1369  1369  1369  1369
                              14947 14951 14949 14950
    1307   5   6   1   0   5   3608  4668  7566  7306  1386  1386  1386  1386
                              22373 24694 30964 22374  1386  1386  1386  1386
                              15148 15150 15154 15151
    1308   5   6   1   0   5   1395  8230  8229  1397  1367  1367  1367  1367
                              15202 33041 15211 15199  1367  1367  1367  1367
                              14930 14935 14934 14931
    1309   5   6   1   0   5   7713  7937  8022  8037  1380  1380  1380  1380
                              31731 32404 32576 31733  1380  1380  1380  1380
                              15073 15074 15079 15080
    1310   5   6   1   0   5   7681  7961  8011  8012  1376  1376  1376  1376
                              31616 32450 32549 31617  1376  1376  1376  1376
                              15029 15031 15039 15040
    1311   5   6   1   0   5   7961  7968  8037  8011  1380  1380  1380  1380
                              32448 32457 32550 32450  1380  1380  1380  1380
                              15075 15076 15080 15078
    1312   5   6   1   0   5   7720  7773  8115  8077  1377  1377  1377  1377
                              31757 31946 32712 31759  1377  1377  1377  1377
                              15042 15045 15050 15048
    1313   5   6   1   0   5   7937  7961  7999  8022  1380  1380  1380  1380
                              32402 32449 32516 32404  1380  1380  1380  1380
                              15074 15075 15077 15079
    1314   5   6   1   0   5   5682  7348  7653  7633  1385  1385  1385  1385
                              27652 31069 31452 27653  1385  1385  1385  1385
                              15140 15143 15145 15144
    1315   5   6   1   0   5   7329  7566  7635  7330  1374  1374  1374  1374
                              31032 31321 31034 31031  1374  1374  1374  1374
                              15003 15005 15006 15004
    1316   5   6   1   0   5   7830  7934  7919  7920  1375  1375  1375  1375
                              32140 32369 32368 32139  1375  1375  1375  1375
                              15007 15013 15010 15011
    1317   5   6   1   0   5   7830  7920  7921  7983  1375  1375  1375  1375
                              32139 32371 32374 32142  1375  1375  1375  1375
                              15007 15011 15012 15014
    1318   5   6   1   0   5   7654  7657  7951  7984  1363  1363  1363  1363
                              31510 31525 32432 31512  1363  1363  1363  1363
                              14889 14891 14893 14894
    1319   5   6   1   0   5   7655  7984  7951  7669  1363  1363  1363  1363
                              31517 32432 31572 31515  1363  1363  1363  1363
                              14890 14894 14893 14892
    1320   5   6   1   0   5   7655  7954  7677  7984  1379  1379  1379  1379
                              31516 31601 31603 31517  1379  1379  1379  1379
                              15059 15064 15063 15066
    1321   5   6   1   0   5   7655  7656  7676  7954  1379  1379  1379  1379
                              31514 31521 31597 31516  1379  1379  1379  1379
                              15059 15060 15062 15064
    1322   5   6   1   0   5   7656  7658  7964  7676  1379  1379  1379  1379
                              31519 31529 31598 31521  1379  1379  1379  1379
                              15060 15061 15065 15062
    1323   5   6   1   0   5   7662  7663  7672  7673  1376  1376  1376  1376
                              31543 31550 31582 31545  1376  1376  1376  1376
                              15023 15024 15027 15028
    1324   5   6   1   0   5   7662  7664  7667  7663  1376  1376  1376  1376
                              31544 31551 31549 31543  1376  1376  1376  1376
                              15023 15025 15026 15024
    1325   5   6   1   0   5   7663  7667  7681  7672  1376  1376  1376  1376
                              31549 31564 31583 31550  1376  1376  1376  1376
                              15024 15026 15029 15027
    1326   5   6   1   0   5   7838  8169  8170  7847  1373  1373  1373  1373
                              32172 32919 32206 32168  1373  1373  1373  1373
                              14983 14991 14992 14984
    1327   5   6   1   0   5   7752  8077  8100  7772  1377  1377  1377  1377
                              31870 32711 31942 31868  1377  1377  1377  1377
                              15043 15048 15049 15044
    1328   5   6   1   0   5   7667  7683  7961  7681  1376  1376  1376  1376
                              31565 31624 31616 31564  1376  1376  1376  1376
                              15026 15030 15031 15029
    1329   5   6   1   0   5   7670  7696  7976  7960  1372  1372  1372  1372
                              31575 31671 32446 31576  1372  1372  1372  1372
                              14972 14974 14976 14975
    1330   5   6   1   0   5   7669  7695  7696  7670  1372  1372  1372  1372
                              31571 31667 31575 31570  1372  1372  1372  1372
                              14971 14973 14974 14972
    1331   5   6   1   0   5   7753  8134  8194  7933  1383  1383  1383  1383
                              31873 32837 32396 31872  1383  1383  1383  1383
                              15119 15125 15128 15123
    1332   5   6   1   0   5   7843  7934  8305  8195  1375  1375  1375  1375
                              32191 32397 32975 32192  1375  1375  1375  1375
                              15008 15013 15021 15015
    1333   5   6   1   0   5   7686  7689  8021  7998  1382  1382  1382  1382
                              31633 31649 32513 31636  1382  1382  1382  1382
                              15092 15093 15109 15104
    1334   5   6   1   0   5   7682  7709  7710  7686  1382  1382  1382  1382
                              31619 31716 31634 31618  1382  1382  1382  1382
                              15091 15094 15095 15092
    1335   5   6   1   0   5   7657  7994  8015  7951  1363  1363  1363  1363
                              31526 32498 32433 31525  1363  1363  1363  1363
                              14891 14895 14897 14893
    1336   5   6   1   0   5   7713  7968  7961  7937  1380  1380  1380  1380
                              31732 32448 32402 31731  1380  1380  1380  1380
                              15073 15076 15075 15074
    1337   5   6   1   0   5   7686  7710  7714  7689  1382  1382  1382  1382
                              31634 31719 31645 31633  1382  1382  1382  1382
                              15092 15095 15096 15093
    1338   5   6   1   0   5   7652  1367  1370  7651  1371  1371  1371  1371
                              14932 14928 14960 31503  1371  1371  1371  1371
                              14964 14929 14956 14963
    1339   5   6   1   0   5   7689  7714  7715  7938  1382  1382  1382  1382
                              31645 31734 31739 31647  1382  1382  1382  1382
                              15093 15096 15097 15102
    1340   5   6   1   0   5   7713  7720  7940  7968  1381  1381  1381  1381
                              31729 31758 32409 31732  1381  1381  1381  1381
                              15081 15082 15085 15086
    1341   5   6   1   0   5   7710  7750  7717  7714  1382  1382  1382  1382
                              31720 31745 31735 31719  1382  1382  1382  1382
                              15095 15099 15098 15096
    1342   5   6   1   0   5   7713  7747  7752  7720  1381  1381  1381  1381
                              31730 31850 31756 31729  1381  1381  1381  1381
                              15081 15083 15084 15082
    1343   5   6   1   0   5   7717  7750  7794  7753  1382  1382  1382  1382
                              31745 31861 31871 31746  1382  1382  1382  1382
                              15098 15099 15101 15100
    1344   5   6   1   0   5   7720  7752  7949  7773  1377  1377  1377  1377
                              31756 31869 31945 31757  1377  1377  1377  1377
                              15042 15043 15047 15045
    1345   5   6   1   0   5   7721  7753  7933  7754  1383  1383  1383  1383
                              31760 31872 31876 31761  1383  1383  1383  1383
                              15118 15119 15123 15120
    1346   5   6   1   0   5   1403  1405  7648  7649  1368  1368  1368  1368
                              15236 15249 31494 15239  1368  1368  1368  1368
                              14936 14937 14938 14939
    1347   5   6   1   0   5   7752  7772  7930  7949  1377  1377  1377  1377
                              31868 31941 32391 31869  1377  1377  1377  1377
                              15043 15044 15046 15047
    1348   5   6   1   0   5   7754  7933  7843  7795  1383  1383  1383  1383
                              31876 32190 32019 31875  1383  1383  1383  1383
                              15120 15123 15122 15121
    1349   5   6   1   0   5   1366  8210  8207  1378  1365  1365  1365  1365
                              14927 33002 15058 14924  1365  1365  1365  1365
                              14908 14917 14916 14909
    1350   5   6   1   0   5   7872  7912  8291  8290  1373  1373  1373  1373
                              32260 32353 33110 32261  1373  1373  1373  1373
                              14985 14989 14997 14996
    1351   5   6   1   0   5   7838  7873  7874  7959  1373  1373  1373  1373
                              32169 32262 32265 32171  1373  1373  1373  1373
                              14983 14986 14987 14990
    1352   5   6   1   0   5   7654  8341  7994  7657  1363  1363  1363  1363
                              31513 32500 31526 31510  1363  1363  1363  1363
                              14889 14900 14895 14891
    1353   5   6   1   0   5   7844  7896  7897  7983  1365  1365  1365  1365
                              32194 32314 32318 32196  1365  1365  1365  1365
                              14911 14912 14913 14915
    1354   5   6   1   0   5   7830  7983  7897  7898  1365  1365  1365  1365
                              32142 32318 32317 32138  1365  1365  1365  1365
                              14910 14915 14913 14914
    1355   5   6   1   0   5   7838  7847  7872  7873  1373  1373  1373  1373
                              32168 32204 32259 32169  1373  1373  1373  1373
                              14983 14984 14985 14986
    1356   5   6   1   0   5   7843  7918  7919  7934  1375  1375  1375  1375
                              32189 32366 32369 32191  1375  1375  1375  1375
                              15008 15009 15010 15013
    1357   5   6   1   0   5   7847  7911  7912  7872  1373  1373  1373  1373
                              32205 32350 32260 32204  1373  1373  1373  1373
                              14984 14988 14989 14985
    1358   5   6   1   0   5   7667  7989  7990  7683  1376  1376  1376  1376
                              31566 32480 31626 31565  1376  1376  1376  1376
                              15026 15032 15033 15030
    1359   5   6   1   0   5   1395  1397  1408  1407  1364  1364  1364  1364
                              15199 15209 15255 15200  1364  1364  1364  1364
                              14903 14904 14906 14905
    1360   5   6   1   0   5   7654  7984  7995  8341  1363  1363  1363  1363
                              31512 32473 32503 31513  1363  1363  1363  1363
                              14889 14894 14896 14900
    1361   5   6   1   0   5   7921  8233  8300  7983  1375  1375  1375  1375
                              32375 33049 32472 32374  1375  1375  1375  1375
                              15012 15016 15020 15014
    1362   5   6   1   0   5   7669  7670  8323  8016  1372  1372  1372  1372
                              31570 31577 32563 31573  1372  1372  1372  1372
                              14971 14972 14982 14977
    1363   5   6   1   0   5   7721  8062  8324  7753  1383  1383  1383  1383
                              31763 32676 31874 31760  1383  1383  1383  1383
                              15118 15124 15131 15119
    1364   5   6   1   0   5   7651  7896  7923  7652  1371  1371  1371  1371
                              31504 32315 31506 31503  1371  1371  1371  1371
                              14963 14965 14966 14964
    1365   5   6   1   0   5   7650  7897  7896  7651  1378  1378  1378  1378
                              31501 32314 31504 31500  1378  1378  1378  1378
                              15054 15057 15056 15055
    1366   5   6   1   0   5   1367  1366  1378  1370  1371  1371  1371  1371
                              14922 14924 14957 14928  1371  1371  1371  1371
                              14929 14923 14962 14956
    1367   5   6   1   0   5   7714  8019  8004  7715  1382  1382  1382  1382
                              31736 32529 31740 31734  1382  1382  1382  1382
                              15096 15107 15106 15097
    1368   5   6   1   0   5   1387  1374  7329  7307  7309  7309  7309  7309
                              14999 15003 30966 15159  7309  7309  7309  7309
                              15160 15001 30972 30965
    1369   5   6   1   0   5   7920  8234  8233  7921  1375  1375  1375  1375
                              32372 33048 32375 32371  1375  1375  1375  1375
                              15011 15017 15016 15012
    1370   5   6   1   0   5   7897  8299  8301  7898  1365  1365  1365  1365
                              32319 33121 32321 32317  1365  1365  1365  1365
                              14913 14919 14921 14914
    1371   5   6   1   0   5   8210  8229  8230  8231  1371  1371  1371  1371
                              33011 33041 33042 33012  1371  1371  1371  1371
                              14967 14968 14969 14970
    1372   5   6   1   0   5   8233  8234  8305  8300  1375  1375  1375  1375
                              33048 33051 33123 33049  1375  1375  1375  1375
                              15016 15017 15021 15020
    1373   5   6   1   0   5   7676  7964  8336  8007  1379  1379  1379  1379
                              31598 32453 32540 31599  1379  1379  1379  1379
                              15062 15065 15071 15069
    1374   5   6   1   0   5   8207  8210  8294  8299  1365  1365  1365  1365
                              33002 33013 33113 33005  1365  1365  1365  1365
                              14916 14917 14918 14919
    1375   5   6   1   0   5   7988  7998  8021  8003  1382  1382  1382  1382
                              32477 32513 32527 32478  1382  1382  1382  1382
                              15103 15104 15109 15105
    1376   5   6   1   0   5   7988  8003  8004  8019  1382  1382  1382  1382
                              32478 32526 32529 32479  1382  1382  1382  1382
                              15103 15105 15106 15107
    1377   5   6   1   0   5   7988  8019  8020  7998  1382  1382  1382  1382
                              32479 32570 32512 32477  1382  1382  1382  1382
                              15103 15107 15108 15104
    1378   5   6   1   0   5   8007  8336  8344  8302  1379  1379  1379  1379
                              32540 33148 33125 32539  1379  1379  1379  1379
                              15069 15071 15072 15070
    1379   5   6   1   0   5   7872  8290  8289  7873  1373  1373  1373  1373
                              32261 33109 32263 32259  1373  1373  1373  1373
                              14985 14996 14995 14986
    1380   5   6   1   0   5   7989  7992  8012  8011  1376  1376  1376  1376
                              32481 32490 32549 32482  1376  1376  1376  1376
                              15032 15035 15040 15039
    1381   5   6   1   0   5   7989  8011  7999  7990  1376  1376  1376  1376
                              32482 32515 32483 32480  1376  1376  1376  1376
                              15032 15039 15037 15033
    1382   5   6   1   0   5   7991  7997  8010  8328  1376  1376  1376  1376
                              32487 32509 32548 32489  1376  1376  1376  1376
                              15034 15036 15038 15041
    1383   5   6   1   0   5   7991  8328  8012  7992  1376  1376  1376  1376
                              32489 32552 32490 32486  1376  1376  1376  1376
                              15034 15041 15040 15035
    1384   5   6   1   0   5   7995  8006  8302  8344  1379  1379  1379  1379
                              32501 32535 33125 32504  1379  1379  1379  1379
                              15067 15068 15070 15072
    1385   5   6   1   0   5   7672  7681  8012  8328  1376  1376  1376  1376
                              31583 31617 32552 31585  1376  1376  1376  1376
                              15027 15029 15040 15041
    1386   5   6   1   0   5   7669  8311  8045  7695  1372  1372  1372  1372
                              31574 32637 31669 31571  1372  1372  1372  1372
                              14971 14981 14978 14973
    1387   5   6   1   0   5   7995  8016  8311  8341  1363  1363  1363  1363
                              32502 32562 33132 32503  1363  1363  1363  1363
                              14896 14898 14899 14900
    1388   5   6   1   0   5   7994  8341  8311  8015  1363  1363  1363  1363
                              32500 33132 32560 32498  1363  1363  1363  1363
                              14895 14900 14899 14897
    1389   5   6   1   0   5   7772  8100  8136  7930  1377  1377  1377  1377
                              31942 32761 32392 31941  1377  1377  1377  1377
                              15044 15049 15051 15046
    1390   5   6   1   0   5   7655  7669  8016  7995  1363  1363  1363  1363
                              31515 31573 32502 31518  1363  1363  1363  1363
                              14890 14892 14898 14896
    1391   5   6   1   0   5   7999  8011  8037  8022  1380  1380  1380  1380
                              32515 32550 32576 32516  1380  1380  1380  1380
                              15077 15078 15080 15079
    1392   5   6   1   0   5   7843  7933  8194  8309  1383  1383  1383  1383
                              32190 32396 32973 32193  1383  1383  1383  1383
                              15122 15123 15128 15130
    1393   5   6   1   0   5   1399  1378  7650  1401  1384  1384  1384  1384
                              15053 15054 15229 15217  1384  1384  1384  1384
                              15132 15052 15136 15133
    1394   5   6   1   0   5   4668  8292  7635  7566  1386  1386  1386  1386
                              24695 31457 31321 24694  1386  1386  1386  1386
                              15150 15156 15155 15154
    1395   5   6   1   0   5   8016  8047  8045  8311  1372  1372  1372  1372
                              32561 32635 32637 32562  1372  1372  1372  1372
                              14977 14979 14978 14981
    1396   5   6   1   0   5   8016  8323  8307  8047  1372  1372  1372  1372
                              32563 33129 32640 32561  1372  1372  1372  1372
                              14977 14982 14980 14979
    1397   5   6   1   0   5   8020  8053  8050  8310  1382  1382  1382  1382
                              32572 32648 32650 32573  1382  1382  1382  1382
                              15108 15112 15110 15116
    1398   5   6   1   0   5   8019  8052  8053  8020  1382  1382  1382  1382
                              32571 32652 32572 32570  1382  1382  1382  1382
                              15107 15111 15112 15108
    1399   5   6   1   0   5   7720  8077  8076  7940  1381  1381  1381  1381
                              31759 32709 32410 31758  1381  1381  1381  1381
                              15082 15090 15089 15085
    1400   5   6   1   0   5   7682  7686  7998  8020  1382  1382  1382  1382
                              31618 31636 32512 31621  1382  1382  1382  1382
                              15091 15092 15104 15108
    1401   5   6   1   0   5   7715  8004  8003  7938  1382  1382  1382  1382
                              31740 32526 32406 31739  1382  1382  1382  1382
                              15097 15106 15105 15102
    1402   5   6   1   0   5   8037  8076  8077  8038  1381  1381  1381  1381
                              32614 32709 32617 32613  1381  1381  1381  1381
                              15087 15089 15090 15088
    1403   5   6   1   0   5   8052  8324  8093  8053  1382  1382  1382  1382
                              32653 32748 32654 32652  1382  1382  1382  1382
                              15111 15117 15113 15112
    1404   5   6   1   0   5   8062  8139  8134  8324  1383  1383  1383  1383
                              32675 32836 32838 32676  1383  1383  1383  1383
                              15124 15127 15125 15131
    1405   5   6   1   0   5   7648  8225  8298  7649  1368  1368  1368  1368
                              31496 33035 31499 31494  1368  1368  1368  1368
                              14938 14940 14942 14939
    1406   5   6   1   0   5   8077  8115  8136  8100  1377  1377  1377  1377
                              32712 32796 32761 32711  1377  1377  1377  1377
                              15048 15050 15051 15049
    1407   5   6   1   0   5   8093  8324  8134  8135  1382  1382  1382  1382
                              32748 32838 32835 32747  1382  1382  1382  1382
                              15113 15117 15114 15115
    1408   5   6   1   0   5   7847  8170  8306  7911  1373  1373  1373  1373
                              32206 32922 32351 32205  1373  1373  1373  1373
                              14984 14992 14998 14988
    1409   5   6   1   0   5   7677  7954  8302  8006  1379  1379  1379  1379
                              31601 32437 32535 31604  1379  1379  1379  1379
                              15063 15064 15070 15068
    1410   5   6   1   0   5   8134  8139  8309  8194  1383  1383  1383  1383
                              32836 32847 32973 32837  1383  1383  1383  1383
                              15125 15127 15130 15128
    1411   5   6   1   0   5   8138  8195  8309  8139  1383  1383  1383  1383
                              32846 32976 32847 32844  1383  1383  1383  1383
                              15126 15129 15130 15127
    1412   5   6   1   0   5   8169  8288  8289  8170  1373  1373  1373  1373
                              32920 33108 32921 32919  1373  1373  1373  1373
                              14991 14994 14995 14992
    1413   5   6   1   0   5   8170  8289  8290  8306  1373  1373  1373  1373
                              32921 33109 33111 32922  1373  1373  1373  1373
                              14992 14995 14996 14998
    1414   5   6   1   0   5   7911  8306  8211  7912  1373  1373  1373  1373
                              32351 33016 32352 32350  1373  1373  1373  1373
                              14988 14998 14993 14989
    1415   5   6   1   0   5   7677  8006  7995  7984  1379  1379  1379  1379
                              31604 32501 32473 31603  1379  1379  1379  1379
                              15063 15068 15067 15066
    1416   5   6   1   0   5   8195  8235  8236  8309  1375  1375  1375  1375
                              32974 33052 33054 32976  1375  1375  1375  1375
                              15015 15018 15019 15022
    1417   5   6   1   0   5   8195  8305  8234  8235  1375  1375  1375  1375
                              32975 33051 33050 32974  1375  1375  1375  1375
                              15015 15021 15017 15018
    1418   5   6   1   0   5   7714  7717  8052  8019  1382  1382  1382  1382
                              31735 31747 32571 31736  1382  1382  1382  1382
                              15096 15098 15111 15107
    1419   5   6   1   0   5   1399  1401  1410  1409  1384  1384  1384  1384
                              15217 15227 15263 15218  1384  1384  1384  1384
                              15132 15133 15135 15134
    1420   5   6   1   0   5   1378  8207  8299  7897  1365  1365  1365  1365
                              15058 33005 32319 15057  1365  1365  1365  1365
                              14909 14916 14919 14913
    1421   5   6   1   0   5   7713  8037  8038  7747  1381  1381  1381  1381
                              31733 32613 31853 31730  1381  1381  1381  1381
                              15081 15087 15088 15083
    1422   5   6   1   0   5   1387  7309  7310  1413  1374  1374  1374  1374
                              15160 30971 15276 15158  1374  1374  1374  1374
                              14999 15001 15002 15000
    1423   5   6   1   0   5   8211  8306  8290  8291  1373  1373  1373  1373
                              33016 33111 33110 33015  1373  1373  1373  1373
                              14993 14998 14996 14997
    1424   5   6   1   0   5   7773  7949  8136  8115  1377  1377  1377  1377
                              31945 32430 32796 31946  1377  1377  1377  1377
                              15045 15047 15051 15050
    1425   5   6   1   0   5   1387  1388  7565  7309  1386  1386  1386  1386
                              15157 15165 30973 15160  1386  1386  1386  1386
                              15146 15147 15153 15152
    1426   5   6   1   0   5   3645  8293  8230  4647  1369  1369  1369  1369
                              22491 33043 24637 22486  1369  1369  1369  1369
                              14946 14955 14954 14947
    1427   5   6   1   0   5   7655  7995  8344  7656  1379  1379  1379  1379
                              31518 32504 31522 31514  1379  1379  1379  1379
                              15059 15067 15072 15060
    1428   5   6   1   0   5   7662  7997  7991  7664  1376  1376  1376  1376
                              31548 32487 31554 31544  1376  1376  1376  1376
                              15023 15036 15034 15025
    1429   5   6   1   0   5   5681  7633  7653  7308  1385  1385  1385  1385
                              27648 31452 30970 27647  1385  1385  1385  1385
                              15139 15144 15145 15141
    1430   5   6   1   0   5   1403  7649  8298  8226  1368  1368  1368  1368
                              15239 31499 33037 15240  1368  1368  1368  1368
                              14936 14939 14942 14941
    1431   5   6   1   0   5   1395  1407  7326  7564  1369  1369  1369  1369
                              15200 15257 31025 15201  1369  1369  1369  1369
                              14943 14944 14949 14951
    1432   5   6   1   0   5   1367  7652  1408  1397  1364  1364  1364  1364
                              14932 15262 15209 14931  1364  1364  1364  1364
                              14901 14907 14906 14904
    1433   5   6   1   0   5   7753  7794  8135  8134  1382  1382  1382  1382
                              31871 32017 32835 31873  1382  1382  1382  1382
                              15100 15101 15115 15114
    1434   5   6   1   0   5   1388  8292  3650  7565  1386  1386  1386  1386
                              15168 22509 22508 15165  1386  1386  1386  1386
                              15147 15156 15149 15153
    1435   5   6   1   0   5   7652  8230  8293  7653  1369  1369  1369  1369
                              31507 33043 31509 31505  1369  1369  1369  1369
                              14952 14954 14955 14953
    1436   5   6   1   0   5   7683  7990  7999  7961  1376  1376  1376  1376
                              31626 32483 32449 31624  1376  1376  1376  1376
                              15030 15033 15037 15031
    1437   5   6   1   0   5   3608  3650  8292  4668  1386  1386  1386  1386
                              22372 22509 24695 22373  1386  1386  1386  1386
                              15148 15149 15156 15150
    1438   5   6   1   0   5   8294  8300  8301  8299  1365  1365  1365  1365
                              33114 33122 33121 33113  1365  1365  1365  1365
                              14918 14920 14921 14919
    1439   5   6   1   0   5   5682  7308  7326  7348  1385  1385  1385  1385
                              27651 30968 31023 27652  1385  1385  1385  1385
                              15140 15141 15142 15143
    1440   5   6   1   0   5   7309  7329  7330  7310  1374  1374  1374  1374
                              30972 31031 30975 30971  1374  1374  1374  1374
                              15001 15003 15004 15002
    1441   5   6   1   0   5   3608  7306  7309  3650  1386  1386  1386  1386
                              22374 30963 22505 22372  1386  1386  1386  1386
                              15148 15151 15152 15149
    1442   7   7   1   0   7    295   506  1220  1148 10905 11839 10909 10908
                              11838 14105
    1443   7   7   1   0   7    578   873   929   921 12100 13067 12102 12101
                              13066 13246
    1444   7   7   1   0   7    188   925   868   871 10372 13039 10370 10371
                              13058 13038
    1445   7   7   1   0   7    188   871   868   752 10371 13038 10370 10367
                              12681 12680
    1446   7   7   1   0   7    858   929  1178   871 12995 13292 12996 12993
                              13059 13061
    1447   7   7   1   0   7    480   825  1105  1148 11726 12870 11727 11728
                              12871 13976
    1448   7   7   1   0   7    769  5683  1088   864 12733 13937 12731 12730
                              13020 13016
    1449   7   7   1   0   7    868   871   925  1311 13038 13058 13039 13044
                              13062 13276
    1450   7   7   1   0   7    221   377   872   873 10540 11302 10542 10543
                              11303 13063
    1451   7   7   1   0   7    864  1292  1163   868 13019 14134 13017 13014
                              13043 13042
    1452   7   7   1   0   7    363   685   868   864 11235 12452 11237 11236
                              12451 13014
    1453   7   7   1   0   7    850   929   871   923 12971 13059 12969 12970
                              13261 13056
    1454   7   7   1   0   7    578   929   873   584 12102 13067 12100 12098
                              12125 12124
    1455   7   7   1   0   7    874  7447  7295  7274 13078 30950 13077 13075
                              30892 30891
    1456   7   7   1   0   7    611  7204   825   842 12230 12874 12225 12226
                              12930 12868
    1457   7   7   1   0   7    506   856   848   838 11833 12957 11831 11830
                              12912 12911
    1458   7   7   1   0   7    295   506  1148  1126 10905 11838 10908 10907
                              11837 14049
    1459   7   7   1   0   7    262   920   874   992 10743 13069 10742 10744
                              13241 13070
    1460   7   7   1   0   7     75   737   870   441  9718 12631  9719  9716
                              11569 11570
    1461   7   7   1   0   7    869   918  1073  1074 13045 13231 13046 13047
                              13232 13884
    1462   7   7   1   0   7    534  7307  7309  7306 11947 30965 11948 11946
                              30962 30963
    1463   7   7   1   0   7    366   848   506   856 11248 11831 11247 11249
                              12957 11833
    1464   7   7   1   0   7    864  1088  6401  5683 13016 13939 13023 13020
                              13937 27657
    1465   7   7   1   0   7    506  1102   856   838 11834 12990 11833 11830
                              12913 12912
    1466   7   7   1   0   7    622   929   873   921 12267 13067 12265 12266
                              13246 13066
    1467   7   7   1   0   7    752   868  1311   871 12680 13044 12683 12681
                              13038 13062
    1468   7   7   1   0   7    611   842  7544  4511 12226 12935 12233 12229
                              12927 24253
    1469   7   7   1   0   7    842  7271  7273  7272 12932 30882 12934 12933
                              30881 30885
    1470   7   7   1   0   7    866  1266  1264  1091 13032 14374 13031 13030
                              13947 13946
    1471   7   7   1   0   7    871   929  1178   923 13059 13292 13061 13056
                              13261 13262
    1472   7   7   1   0   7    750   839   936  1033 12664 12915 12665 12666
                              12916 13329
    1473   7   7   1   0   7    162   769  1088   864 10220 12731 10224 10223
                              12730 13016
    1474   7   7   1   0   7    611   825  1105   842 12225 12870 12227 12226
                              12868 12926
    1475   7   7   1   0   7     75   870   733   441  9719 12610  9717  9716
                              11570 11568
    1476   7   7   1   0   7    162   856   769   864 10222 12729 10220 10223
                              12989 12730
    1477   7   7   1   0   7    362  1220   506  1148 11230 11839 11227 11229
                              14105 11838
    1478   7   7   1   0   7    363   401   864   868 11233 11402 11236 11237
                              11403 13014
    1479   7   7   1   0   7    685  1163   868   864 12453 13042 12452 12451
                              13017 13014
    1480   7   7   1   0   7    611   825  1220  1105 12225 12872 12228 12227
                              12870 13977
    1481   7   7   1   0   7    866  1264   876  1091 13031 13087 13029 13030
                              13946 13086
    1482   7   7   1   0   7    162  1088  6401   864 10224 13939 10226 10223
                              13016 13023
    1483   7   7   1   0   7    850   929   858   871 12971 12995 12968 12969
                              13059 12993
    1484   7   7   1   0   7    401   927   864   868 11404 13015 11402 11403
                              13041 13014
    1485   7   7   1   0   7    119  1291   856   864  9976 12991  9973  9974
                              13018 12989
    1486   7   7   1   0   7    362  1148   506  1126 11229 11838 11227 11228
                              14049 11837
    1487   7   7   1   0   7    221   873   872   552 10543 13063 10542 10541
                              12012 12011
    1488   7   7   1   0   7    611   842  1105  7544 12226 12926 12227 12233
                              12935 13980
    1489   7   7   1   0   7    534  7309  7307  7329 11948 30965 11947 11949
                              30972 30966
    1490   7   7   1   0   7    874  7208  7266  7295 13072 30773 13074 13077
                              30774 30874
    1491   7   7   1   0   7   1088  7308  5682  5681 13940 27651 13936 13935
                              27647 27645
    1492   7   7   1   0   7    750   936  1075  1033 12665 13330 12667 12666
                              13329 13738
    1493   7   7   1   0   7    825  1148  1220  1105 12871 14105 12872 12870
                              13976 13977
    1494   7   7   1   0   7    552   873   872   652 12012 13063 12011 12009
                              12359 12358
